timestamp,index,temperature_gpu,utilization_gpu,utilization_memory,memory_used,power_draw,clocks_sm
2026/09/14 16:01:53.860, 0, 48, 100, 4, 427, 121.44, 1898
2026/09/14 16:01:53.866, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 16:01:54.899, 0, 48, 100, 5, 427, 100.22, 1898
2026/09/14 16:01:54.902, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:55.937, 0, 48, 100, 4, 427, 115.15, 1898
2026/09/14 16:01:55.940, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:01:56.972, 0, 47, 100, 4, 427, 105.96, 1898
2026/09/14 16:01:56.975, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:01:58.007, 0, 48, 100, 3, 427, 86.03, 1898
2026/09/14 16:01:58.010, 1, 17, 0, 0, 5, 14.02, 139
2026/09/14 16:01:59.046, 0, 48, 100, 4, 427, 103.51, 1898
2026/09/14 16:01:59.048, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 16:02:00.081, 0, 48, 100, 5, 427, 103.41, 1898
2026/09/14 16:02:00.083, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:01.116, 0, 48, 100, 4, 427, 101.96, 1898
2026/09/14 16:02:01.123, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:02.157, 0, 48, 100, 5, 427, 139.26, 1898
2026/09/14 16:02:02.159, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:03.192, 0, 48, 100, 5, 427, 98.05, 1898
2026/09/14 16:02:03.195, 1, 17, 0, 0, 5, 9.32, 139
2026/09/14 16:02:04.229, 0, 48, 100, 4, 427, 143.30, 1898
2026/09/14 16:02:04.232, 1, 17, 0, 0, 5, 9.08, 139
2026/09/14 16:02:05.269, 0, 48, 100, 5, 427, 115.50, 1898
2026/09/14 16:02:05.273, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 16:02:06.306, 0, 48, 100, 4, 427, 89.61, 1898
2026/09/14 16:02:06.309, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:07.358, 0, 48, 100, 5, 427, 108.00, 1898
2026/09/14 16:02:07.360, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:08.391, 0, 48, 100, 4, 427, 130.60, 1898
2026/09/14 16:02:08.394, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:09.427, 0, 48, 100, 4, 427, 101.24, 1898
2026/09/14 16:02:09.430, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:10.462, 0, 48, 100, 3, 427, 142.15, 1898
2026/09/14 16:02:10.466, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:11.498, 0, 48, 100, 4, 427, 99.40, 1898
2026/09/14 16:02:11.501, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:12.538, 0, 48, 100, 4, 427, 128.71, 1898
2026/09/14 16:02:12.542, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:13.574, 0, 47, 100, 4, 427, 117.57, 1898
2026/09/14 16:02:13.576, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:14.610, 0, 48, 100, 5, 427, 87.82, 1898
2026/09/14 16:02:14.616, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 16:02:15.649, 0, 48, 100, 5, 427, 107.04, 1898
2026/09/14 16:02:15.652, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:16.695, 0, 47, 100, 5, 427, 122.97, 1898
2026/09/14 16:02:16.697, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:17.730, 0, 48, 100, 4, 427, 101.96, 1898
2026/09/14 16:02:17.732, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 16:02:18.765, 0, 47, 100, 5, 427, 140.37, 1898
2026/09/14 16:02:18.769, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:02:19.802, 0, 48, 100, 4, 427, 99.64, 1898
2026/09/14 16:02:19.806, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:20.838, 0, 47, 100, 5, 427, 142.83, 1898
2026/09/14 16:02:20.841, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:21.874, 0, 47, 100, 4, 427, 120.47, 1898
2026/09/14 16:02:21.879, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:22.911, 0, 48, 100, 4, 427, 91.12, 1898
2026/09/14 16:02:22.915, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:23.948, 0, 48, 100, 4, 427, 113.66, 1898
2026/09/14 16:02:23.950, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 16:02:24.982, 0, 48, 100, 4, 427, 99.64, 1898
2026/09/14 16:02:24.988, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:26.021, 0, 48, 100, 3, 427, 112.11, 1898
2026/09/14 16:02:26.023, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:27.056, 0, 48, 100, 4, 427, 98.53, 1898
2026/09/14 16:02:27.059, 1, 17, 0, 0, 5, 11.74, 139
2026/09/14 16:02:28.092, 0, 48, 100, 5, 427, 84.23, 1898
2026/09/14 16:02:28.095, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 16:02:29.128, 0, 48, 100, 4, 427, 101.58, 1898
2026/09/14 16:02:29.131, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:30.164, 0, 48, 100, 5, 427, 115.19, 1898
2026/09/14 16:02:30.166, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:31.198, 0, 48, 100, 5, 427, 103.51, 1898
2026/09/14 16:02:31.201, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:32.234, 0, 48, 100, 5, 427, 127.34, 1898
2026/09/14 16:02:32.236, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:33.269, 0, 48, 100, 3, 427, 87.97, 1898
2026/09/14 16:02:33.272, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 16:02:34.308, 0, 48, 100, 5, 427, 136.05, 1898
2026/09/14 16:02:34.310, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 16:02:35.357, 0, 48, 100, 5, 427, 125.52, 1898
2026/09/14 16:02:35.359, 1, 18, 0, 0, 5, 9.47, 139
2026/09/14 16:02:36.390, 0, 48, 100, 4, 427, 87.33, 1898
2026/09/14 16:02:36.393, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:37.426, 0, 48, 100, 4, 427, 106.94, 1898
2026/09/14 16:02:37.428, 1, 17, 0, 0, 5, 8.93, 139
2026/09/14 16:02:38.463, 0, 48, 100, 5, 427, 99.74, 1898
2026/09/14 16:02:38.466, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:39.498, 0, 48, 100, 4, 427, 106.14, 1898
2026/09/14 16:02:39.500, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:40.542, 0, 48, 100, 5, 427, 139.06, 1898
2026/09/14 16:02:40.544, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 16:02:41.576, 0, 48, 100, 5, 427, 95.82, 1898
2026/09/14 16:02:41.579, 1, 17, 0, 0, 5, 8.80, 139
2026/09/14 16:02:42.613, 0, 48, 100, 5, 427, 138.46, 1898
2026/09/14 16:02:42.615, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:43.648, 0, 47, 100, 4, 427, 140.16, 1898
2026/09/14 16:02:43.650, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:44.683, 0, 48, 100, 5, 427, 97.51, 1898
2026/09/14 16:02:44.686, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:45.722, 0, 48, 100, 3, 427, 114.68, 1898
2026/09/14 16:02:45.725, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:46.759, 0, 47, 100, 4, 427, 101.04, 1898
2026/09/14 16:02:46.762, 1, 17, 0, 0, 5, 8.64, 139
2026/09/14 16:02:47.795, 0, 48, 100, 5, 427, 111.63, 1898
2026/09/14 16:02:47.799, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 16:02:48.831, 0, 48, 100, 5, 427, 100.56, 1898
2026/09/14 16:02:48.834, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 16:02:49.866, 0, 48, 100, 5, 427, 84.97, 1898
2026/09/14 16:02:49.870, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:02:50.903, 0, 48, 100, 5, 427, 101.96, 1898
2026/09/14 16:02:50.906, 1, 17, 0, 0, 5, 8.60, 139
2026/09/14 16:02:51.943, 0, 47, 100, 5, 427, 137.69, 1898
2026/09/14 16:02:51.948, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 16:02:52.980, 0, 48, 100, 4, 427, 104.88, 1898
2026/09/14 16:02:52.983, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:54.016, 0, 47, 100, 4, 427, 139.28, 1898
2026/09/14 16:02:54.019, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:55.052, 0, 48, 100, 5, 427, 97.74, 1898
2026/09/14 16:02:55.055, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:56.089, 0, 48, 100, 4, 427, 133.61, 1898
2026/09/14 16:02:56.091, 1, 18, 0, 0, 5, 9.66, 139
2026/09/14 16:02:57.125, 0, 47, 100, 4, 427, 116.99, 1898
2026/09/14 16:02:57.127, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:02:58.161, 0, 48, 100, 5, 427, 90.30, 1898
2026/09/14 16:02:58.163, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 16:02:59.197, 0, 47, 100, 5, 427, 109.45, 1898
2026/09/14 16:02:59.200, 1, 18, 0, 0, 5, 8.98, 139
2026/09/14 16:03:00.233, 0, 47, 100, 5, 427, 99.24, 1898
2026/09/14 16:03:00.235, 1, 18, 0, 0, 5, 8.78, 139
2026/09/14 16:03:01.268, 0, 47, 100, 5, 427, 109.45, 1898
2026/09/14 16:03:01.271, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 16:03:02.304, 0, 47, 100, 5, 427, 97.03, 1898
2026/09/14 16:03:02.307, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:03:03.341, 0, 48, 100, 4, 427, 95.68, 1898
2026/09/14 16:03:03.359, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 16:03:04.394, 0, 47, 100, 4, 427, 129.48, 1898
2026/09/14 16:03:04.396, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 16:03:05.430, 0, 47, 100, 4, 427, 114.56, 1898
