timestamp,index,temperature_gpu,utilization_gpu,utilization_memory,memory_used,power_draw,clocks_sm
2026/09/14 15:57:45.923, 0, 48, 100, 5, 409, 142.84, 1898
2026/09/14 15:57:45.926, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:46.960, 0, 48, 100, 5, 409, 122.33, 1898
2026/09/14 15:57:46.962, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:57:47.995, 0, 48, 100, 5, 409, 112.02, 1898
2026/09/14 15:57:47.998, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:57:49.031, 0, 48, 100, 5, 409, 83.51, 1898
2026/09/14 15:57:49.036, 1, 17, 0, 0, 5, 9.47, 139
2026/09/14 15:57:50.068, 0, 48, 100, 5, 409, 104.72, 1898
2026/09/14 15:57:50.071, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:57:51.103, 0, 48, 99, 5, 409, 107.88, 1898
2026/09/14 15:57:51.108, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:57:52.139, 0, 48, 100, 5, 409, 139.06, 1898
2026/09/14 15:57:52.143, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:53.175, 0, 48, 100, 5, 409, 132.53, 1898
2026/09/14 15:57:53.181, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:54.212, 0, 48, 100, 5, 409, 88.07, 1898
2026/09/14 15:57:54.216, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:57:55.248, 0, 48, 100, 5, 409, 114.11, 1898
2026/09/14 15:57:55.252, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:56.284, 0, 48, 100, 5, 409, 105.73, 1898
2026/09/14 15:57:56.287, 1, 17, 0, 0, 5, 9.47, 139
2026/09/14 15:57:57.323, 0, 48, 100, 5, 409, 111.57, 1898
2026/09/14 15:57:57.325, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:57:58.368, 0, 48, 100, 5, 409, 128.37, 1898
2026/09/14 15:57:58.371, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:57:59.403, 0, 48, 100, 5, 409, 87.67, 1898
2026/09/14 15:57:59.407, 1, 17, 0, 0, 5, 8.45, 139
2026/09/14 15:58:00.440, 0, 48, 100, 5, 409, 113.41, 1898
2026/09/14 15:58:00.442, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:58:01.474, 0, 48, 100, 5, 409, 105.44, 1898
2026/09/14 15:58:01.477, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:02.511, 0, 48, 100, 6, 409, 106.64, 1898
2026/09/14 15:58:02.514, 1, 17, 0, 0, 5, 9.22, 139
2026/09/14 15:58:03.546, 0, 48, 100, 5, 409, 115.53, 1898
2026/09/14 15:58:03.549, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:04.583, 0, 48, 100, 5, 409, 96.72, 1898
2026/09/14 15:58:04.586, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:05.619, 0, 48, 100, 5, 409, 128.28, 1898
2026/09/14 15:58:05.622, 1, 17, 0, 0, 5, 11.51, 139
2026/09/14 15:58:06.660, 0, 48, 100, 5, 409, 109.45, 1898
2026/09/14 15:58:06.662, 1, 17, 0, 0, 5, 10.19, 139
2026/09/14 15:58:07.697, 0, 48, 100, 6, 409, 96.01, 1898
2026/09/14 15:58:07.699, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:08.731, 0, 48, 100, 5, 409, 90.06, 1898
2026/09/14 15:58:08.734, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:09.768, 0, 48, 100, 5, 409, 105.43, 1898
2026/09/14 15:58:09.770, 1, 17, 0, 0, 5, 8.93, 139
2026/09/14 15:58:10.803, 0, 47, 100, 5, 409, 141.25, 1898
2026/09/14 15:58:10.806, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:11.838, 0, 47, 100, 5, 409, 125.43, 1898
2026/09/14 15:58:11.840, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:58:12.877, 0, 47, 100, 6, 409, 105.69, 1898
2026/09/14 15:58:12.880, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:58:13.913, 0, 48, 100, 5, 409, 82.78, 1898
2026/09/14 15:58:13.918, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:14.951, 0, 48, 100, 5, 409, 103.75, 1898
2026/09/14 15:58:14.954, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:15.986, 0, 47, 100, 5, 409, 115.66, 1898
2026/09/14 15:58:15.989, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:17.022, 0, 47, 100, 5, 409, 138.37, 1898
2026/09/14 15:58:17.026, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:18.062, 0, 47, 100, 6, 409, 112.84, 1898
2026/09/14 15:58:18.068, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:58:19.099, 0, 48, 100, 5, 409, 84.82, 1898
2026/09/14 15:58:19.102, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:20.136, 0, 48, 100, 5, 409, 106.26, 1898
2026/09/14 15:58:20.139, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:21.174, 0, 48, 100, 5, 409, 107.28, 1898
2026/09/14 15:58:21.176, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:22.208, 0, 47, 100, 5, 409, 130.41, 1898
2026/09/14 15:58:22.211, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:58:23.244, 0, 48, 100, 5, 409, 135.71, 1898
2026/09/14 15:58:23.246, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:58:24.284, 0, 48, 100, 5, 409, 88.63, 1898
2026/09/14 15:58:24.286, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:25.319, 0, 48, 100, 5, 409, 111.86, 1898
2026/09/14 15:58:25.324, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:26.357, 0, 48, 100, 5, 409, 104.23, 1898
2026/09/14 15:58:26.360, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:58:27.392, 0, 48, 100, 5, 409, 106.70, 1898
2026/09/14 15:58:27.394, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:58:28.429, 0, 48, 100, 5, 409, 125.55, 1898
2026/09/14 15:58:28.432, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:29.466, 0, 48, 100, 5, 409, 96.19, 1898
2026/09/14 15:58:29.469, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:30.502, 0, 48, 100, 5, 409, 130.01, 1898
2026/09/14 15:58:30.504, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:31.544, 0, 48, 100, 5, 409, 106.73, 1898
2026/09/14 15:58:31.547, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:58:32.583, 0, 48, 100, 5, 409, 105.88, 1898
2026/09/14 15:58:32.585, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:33.619, 0, 48, 100, 5, 409, 122.61, 1898
2026/09/14 15:58:33.622, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:34.655, 0, 48, 100, 5, 409, 96.84, 1898
2026/09/14 15:58:34.658, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:35.689, 0, 48, 100, 6, 409, 134.54, 1898
2026/09/14 15:58:35.692, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:58:36.724, 0, 48, 100, 5, 409, 115.39, 1898
2026/09/14 15:58:36.729, 1, 17, 0, 0, 5, 9.23, 139
2026/09/14 15:58:37.760, 0, 48, 100, 5, 409, 108.15, 1898
2026/09/14 15:58:37.763, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:38.795, 0, 48, 100, 5, 409, 84.24, 1898
2026/09/14 15:58:38.798, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:39.830, 0, 48, 100, 5, 409, 105.15, 1898
2026/09/14 15:58:39.835, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:40.868, 0, 48, 100, 6, 409, 104.11, 1898
2026/09/14 15:58:40.870, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:41.902, 0, 48, 100, 5, 409, 135.08, 1898
2026/09/14 15:58:41.905, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:42.938, 0, 48, 100, 5, 409, 139.81, 1898
2026/09/14 15:58:42.942, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:58:43.973, 0, 48, 100, 5, 409, 90.67, 1898
2026/09/14 15:58:43.976, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:45.007, 0, 48, 100, 5, 409, 123.11, 1898
2026/09/14 15:58:45.010, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:58:46.043, 0, 48, 100, 6, 409, 108.25, 1898
2026/09/14 15:58:46.048, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:58:47.082, 0, 48, 100, 5, 409, 95.82, 1898
2026/09/14 15:58:47.085, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:58:48.117, 0, 48, 100, 5, 409, 94.32, 1898
2026/09/14 15:58:48.120, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:49.153, 0, 48, 100, 5, 409, 105.07, 1898
2026/09/14 15:58:49.155, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:58:50.188, 0, 48, 100, 5, 409, 138.74, 1898
2026/09/14 15:58:50.191, 1, 18, 0, 0, 5, 8.79, 139
2026/09/14 15:58:51.225, 0, 48, 100, 6, 409, 119.35, 1898
2026/09/14 15:58:51.229, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:52.261, 0, 48, 99, 5, 409, 113.60, 1898
2026/09/14 15:58:52.264, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:53.296, 0, 48, 100, 5, 409, 83.99, 1898
2026/09/14 15:58:53.302, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:54.338, 0, 48, 100, 5, 409, 104.00, 1898
2026/09/14 15:58:54.340, 1, 18, 0, 0, 5, 9.03, 139
2026/09/14 15:58:55.376, 0, 48, 100, 5, 409, 137.18, 1898
2026/09/14 15:58:55.389, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:56.423, 0, 48, 100, 5, 409, 110.90, 1898
2026/09/14 15:58:56.426, 1, 17, 0, 0, 5, 8.64, 139
2026/09/14 15:58:57.460, 0, 48, 100, 5, 409, 98.90, 1898
2026/09/14 15:58:57.463, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:58:58.495, 0, 48, 100, 5, 409, 88.00, 1898
2026/09/14 15:58:58.498, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:58:59.534, 0, 48, 100, 6, 409, 98.68, 1898
2026/09/14 15:58:59.539, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:00.576, 0, 48, 100, 5, 409, 129.24, 1898
2026/09/14 15:59:00.578, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:59:01.610, 0, 48, 100, 5, 409, 114.62, 1898
2026/09/14 15:59:01.613, 1, 18, 0, 0, 5, 8.64, 139
2026/09/14 15:59:02.647, 0, 48, 100, 6, 409, 103.75, 1898
2026/09/14 15:59:02.650, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:03.682, 0, 48, 100, 5, 409, 83.06, 1898
2026/09/14 15:59:03.685, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:04.717, 0, 48, 100, 5, 409, 103.50, 1898
2026/09/14 15:59:04.720, 1, 17, 0, 0, 5, 10.19, 139
2026/09/14 15:59:05.755, 0, 48, 100, 5, 409, 129.02, 1898
2026/09/14 15:59:05.757, 1, 18, 0, 0, 5, 9.66, 139
2026/09/14 15:59:06.792, 0, 48, 100, 5, 409, 129.48, 1898
2026/09/14 15:59:06.794, 1, 18, 0, 0, 5, 8.89, 139
2026/09/14 15:59:07.829, 0, 48, 100, 6, 409, 117.41, 1898
2026/09/14 15:59:07.832, 1, 17, 0, 0, 5, 8.60, 139
2026/09/14 15:59:08.865, 0, 48, 100, 5, 409, 85.31, 1898
2026/09/14 15:59:08.868, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:59:09.901, 0, 48, 100, 5, 409, 106.70, 1898
2026/09/14 15:59:09.906, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:10.938, 0, 48, 100, 5, 409, 101.96, 1898
2026/09/14 15:59:10.941, 1, 17, 0, 0, 5, 8.64, 139
2026/09/14 15:59:11.986, 0, 48, 100, 5, 409, 120.32, 1898
2026/09/14 15:59:11.990, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:59:13.023, 0, 48, 100, 6, 409, 108.29, 1898
2026/09/14 15:59:13.026, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:14.059, 0, 48, 100, 5, 409, 83.51, 1898
2026/09/14 15:59:14.062, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:15.095, 0, 48, 99, 5, 409, 106.50, 1898
2026/09/14 15:59:15.098, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:16.130, 0, 48, 100, 5, 409, 101.96, 1898
2026/09/14 15:59:16.133, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:59:17.165, 0, 48, 100, 5, 409, 132.43, 1898
2026/09/14 15:59:17.168, 1, 17, 0, 0, 5, 8.98, 139
2026/09/14 15:59:18.200, 0, 48, 100, 6, 409, 137.37, 1898
2026/09/14 15:59:18.203, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:19.236, 0, 48, 100, 5, 409, 91.74, 1898
2026/09/14 15:59:19.238, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:20.271, 0, 48, 100, 5, 409, 121.58, 1898
2026/09/14 15:59:20.273, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:21.306, 0, 48, 100, 5, 409, 108.73, 1898
2026/09/14 15:59:21.310, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:22.343, 0, 48, 100, 5, 409, 96.82, 1898
2026/09/14 15:59:22.346, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:59:23.389, 0, 48, 100, 5, 409, 138.85, 1898
2026/09/14 15:59:23.394, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:59:24.427, 0, 48, 100, 5, 409, 91.85, 1898
2026/09/14 15:59:24.430, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:59:25.462, 0, 48, 100, 5, 409, 121.77, 1898
2026/09/14 15:59:25.464, 1, 17, 0, 0, 5, 8.60, 139
2026/09/14 15:59:26.497, 0, 48, 100, 5, 409, 108.97, 1898
2026/09/14 15:59:26.500, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:27.532, 0, 48, 100, 5, 409, 98.96, 1898
2026/09/14 15:59:27.535, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:59:28.567, 0, 48, 100, 5, 409, 84.85, 1898
2026/09/14 15:59:28.570, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:59:29.603, 0, 48, 100, 5, 409, 103.41, 1898
2026/09/14 15:59:29.607, 1, 17, 0, 0, 5, 8.89, 139
2026/09/14 15:59:30.640, 0, 48, 100, 5, 409, 133.96, 1898
2026/09/14 15:59:30.642, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:31.674, 0, 48, 100, 5, 409, 131.97, 1898
2026/09/14 15:59:31.677, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:59:32.709, 0, 48, 100, 5, 409, 118.59, 1898
2026/09/14 15:59:32.713, 1, 18, 0, 0, 5, 8.55, 139
2026/09/14 15:59:33.745, 0, 48, 100, 5, 409, 86.60, 1898
2026/09/14 15:59:33.748, 1, 17, 0, 0, 5, 14.65, 139
2026/09/14 15:59:34.802, 0, 48, 100, 5, 409, 94.93, 1898
2026/09/14 15:59:34.806, 1, 17, 0, 0, 5, 9.42, 139
2026/09/14 15:59:35.838, 0, 48, 100, 5, 409, 128.76, 1898
2026/09/14 15:59:35.841, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:36.875, 0, 48, 100, 5, 409, 111.86, 1898
2026/09/14 15:59:36.877, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:37.909, 0, 48, 100, 5, 409, 104.20, 1898
2026/09/14 15:59:37.912, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:59:38.944, 0, 48, 100, 5, 409, 83.27, 1898
2026/09/14 15:59:38.947, 1, 17, 0, 0, 5, 8.45, 139
2026/09/14 15:59:39.979, 0, 48, 100, 5, 409, 104.47, 1898
2026/09/14 15:59:39.982, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:59:41.014, 0, 48, 100, 5, 409, 108.93, 1898
2026/09/14 15:59:41.017, 1, 17, 0, 0, 5, 9.13, 139
2026/09/14 15:59:42.050, 0, 48, 100, 5, 409, 142.59, 1898
2026/09/14 15:59:42.053, 1, 18, 0, 0, 5, 8.69, 139
2026/09/14 15:59:43.085, 0, 48, 100, 5, 409, 137.84, 1898
2026/09/14 15:59:43.087, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:44.119, 0, 48, 100, 5, 409, 89.85, 1898
2026/09/14 15:59:44.122, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:45.154, 0, 48, 100, 5, 409, 114.93, 1898
2026/09/14 15:59:45.159, 1, 18, 0, 0, 5, 8.98, 139
2026/09/14 15:59:46.192, 0, 48, 100, 5, 409, 107.67, 1898
2026/09/14 15:59:46.195, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:59:47.228, 0, 48, 100, 5, 409, 95.19, 1898
2026/09/14 15:59:47.231, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:48.263, 0, 48, 100, 5, 409, 104.01, 1898
2026/09/14 15:59:48.267, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:59:49.299, 0, 48, 100, 5, 409, 103.01, 1898
2026/09/14 15:59:49.302, 1, 17, 0, 0, 5, 8.93, 139
2026/09/14 15:59:50.336, 0, 48, 100, 5, 409, 140.07, 1898
2026/09/14 15:59:50.338, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:51.371, 0, 48, 100, 5, 409, 118.29, 1898
2026/09/14 15:59:51.374, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:59:52.406, 0, 48, 100, 5, 409, 108.87, 1898
2026/09/14 15:59:52.409, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:53.441, 0, 48, 100, 5, 409, 84.82, 1898
2026/09/14 15:59:53.444, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:54.477, 0, 48, 100, 5, 409, 105.88, 1898
2026/09/14 15:59:54.481, 1, 17, 0, 0, 5, 8.69, 139
2026/09/14 15:59:55.513, 0, 48, 100, 5, 409, 101.96, 1898
2026/09/14 15:59:55.516, 1, 18, 0, 0, 5, 8.78, 139
2026/09/14 15:59:56.548, 0, 48, 100, 6, 409, 132.15, 1898
2026/09/14 15:59:56.551, 1, 17, 0, 0, 5, 8.55, 139
2026/09/14 15:59:57.586, 0, 48, 100, 5, 409, 142.45, 1898
2026/09/14 15:59:57.589, 1, 17, 0, 0, 5, 8.79, 139
2026/09/14 15:59:58.622, 0, 48, 100, 5, 409, 90.09, 1898
2026/09/14 15:59:58.624, 1, 17, 0, 0, 5, 9.03, 139
2026/09/14 15:59:59.661, 0, 48, 100, 5, 409, 112.21, 1898
2026/09/14 15:59:59.664, 1, 17, 0, 0, 5, 8.55, 139
